Latitude,Longitude,Number,Street,City,State,Zip,Base Elevation,Height
40.016869,-75.191099,3405,W Coulter St,Philadelphia,PA,19129,201.6,30
39.986136,-75.159999,1612,French St,Philadelphia,PA,19121,87.4,20
39.986247,-75.160828,1644,French St,Philadelphia,PA,19121,86.3,30
39.98624,-75.160777,1642,French St,Philadelphia,PA,19121,87.2,20
39.975702,-75.148095,1518,N Franklin St,Philadelphia,PA,19122,48.9,20
39.986226,-75.160675,1638,French St,Philadelphia,PA,19121,87.2,30
39.984777,-75.163322,2030,N 18th St,Philadelphia,PA,19121,89.7,40
39.984243,-75.163638,2005,N Cleveland St,Philadelphia,PA,19121,92.9,20
39.984282,-75.163629,2007,N Cleveland St,Philadelphia,PA,19121,92.9,20
39.98622,-75.160623,1636,French St,Philadelphia,PA,19121,87.9,20
39.975658,-75.152953,1537,N 11th St,Philadelphia,PA,19122,74,20
39.984396,-75.163606,2013,N Cleveland St,Philadelphia,PA,19121,92.6,20
39.974397,-75.164648,1731,Seybert St,Philadelphia,PA,19121,97.5,20
39.980687,-75.16433,1720,N 18th St,Philadelphia,PA,19121,108.6,10
40.013245,-75.186598,3414,Barclay St,Philadelphia,PA,19129,184.5,30
39.982121,-75.164308,1835,N Gratz St,Philadelphia,PA,19121,99.7,20
39.981311,-75.164571,1807,W Montgomery Ave,Philadelphia,PA,19121,106.6,30
39.981405,-75.162515,1818,N 17th St,Philadelphia,PA,19121,102.4,40
39.98164,-75.162793,1819,N Bouvier St,Philadelphia,PA,19121,105.4,40
39.981426,-75.162841,1809,N Bouvier St,Philadelphia,PA,19121,104.8,30
40.01767,-75.186765,3214,Midvale Ave,Philadelphia,PA,19129,219.1,30
39.984646,-75.163349,2024,N 18th St,Philadelphia,PA,19121,90,40
39.977101,-75.155298,1221,W Oxford St,Philadelphia,PA,19122,89.5,30
40.017028,-75.190816,3902,Vaux St,Philadelphia,PA,19129,204.8,10
40.015494,-75.18859,3328,W Penn St,Philadelphia,PA,19129,207.4,10
39.981107,-75.162942,1717,W Montgomery Ave,Philadelphia,PA,19121,102.4,40
39.981359,-75.162526,1816,N 17th St,Philadelphia,PA,19121,102.5,40
39.980056,-75.160318,1736,N Sydenham St,Philadelphia,PA,19121,94.4,30
39.981067,-75.162633,1707,W Montgomery Ave,Philadelphia,PA,19121,101.2,40
40.013712,-75.194378,4337,Dobson St,Philadelphia,PA,19129,164.9,30
39.986848,-75.15107,1109,W Nevada St,Philadelphia,PA,19133,74.5,20
40.013488,-75.196764,3609,Gypsy Ln,Philadelphia,PA,19129,137.7,30
39.985754,-75.162717,1743,Diamond St,Philadelphia,PA,19121,90.8,40
39.983494,-75.165299,1930,N 19th St,Philadelphia,PA,19121,94,30
39.983535,-75.165289,1932,N 19th St,Philadelphia,PA,19121,94.1,30
39.983794,-75.165556,1937,N Uber St,Philadelphia,PA,19121,95,30
39.983757,-75.165563,1935,N Uber St,Philadelphia,PA,19121,95.5,20
39.983721,-75.16557,1933,N Uber St,Philadelphia,PA,19121,95.7,20
40.01068,-75.188685,3515,Indian Queen Ln,Philadelphia,PA,19129,117.8,40
40.012277,-75.194388,3633,Calumet St,Philadelphia,PA,19129,130.1,20
40.013528,-75.196735,3607,Gypsy Ln,Philadelphia,PA,19129,139.5,30
39.983685,-75.165578,1931,N Uber St,Philadelphia,PA,19121,95.3,40
39.975346,-75.167838,1999,Ridge Ave,Philadelphia,PA,19121,104.8,60
39.975021,-75.167069,1903,Ingersoll St,Philadelphia,PA,19121,105,20
40.009725,-75.194458,3683,Eveline St,Philadelphia,PA,19129,53,30
39.98181,-75.162757,1827,N Bouvier St,Philadelphia,PA,19121,104.3,30
39.981853,-75.162746,1829,N Bouvier St,Philadelphia,PA,19121,104.2,40
39.981296,-75.162869,1803,N Bouvier St,Philadelphia,PA,19121,104.4,30
39.975034,-75.167174,1907,Ingersoll St,Philadelphia,PA,19121,105.6,20
39.975088,-75.16757,1923,Ingersoll St,Philadelphia,PA,19121,107.6,20
39.975314,-75.167042,1900-6,Master St,Philadelphia,PA,19121,103.1,40
39.975658,-75.152953,1537,N 11th St,Philadelphia,PA,19122,73.5,20
40.009544,-75.195056,4243,Ridge Ave,Philadelphia,PA,19129,35.5,30
40.00937,-75.19471,4225-33,Ridge Ave,Philadelphia,PA,19129,33,30
39.985763,-75.16278,1745,Diamond St,Philadelphia,PA,19121,89.4,50
39.981498,-75.162494,1822,N 17th St,Philadelphia,PA,19121,102.4,40
40.017751,-75.199843,4126-28,Apalogen Rd,Philadelphia,PA,19129,153.2,20
40.009445,-75.194657,3699,Eveline St,Philadelphia,PA,19129,38.1,40
39.981075,-75.162695,1709,W Montgomery Ave,Philadelphia,PA,19121,101.3,40
40.010055,-75.194576,3704,Stanton St,Philadelphia,PA,19129,69.9,30
39.98306,-75.147863,2042,N Darien St,Philadelphia,PA,19122,60.4,20
39.986797,-75.148786,2259-65,N 10th St,Philadelphia,PA,19133,90.1,40
39.985004,-75.153673,2110,N Camac St,Philadelphia,PA,19122,79.9,20
39.976311,-75.151577,1556,N 10th St,Philadelphia,PA,19122,73.7,20
40.010392,-75.192814,3650,Midvale Ave,Philadelphia,PA,19129,57.7,30
40.010351,-75.192821,3652,Midvale Ave,Philadelphia,PA,19129,57.6,30
39.98456,-75.163368,2020,N 18th St,Philadelphia,PA,19121,90.4,40
39.984776,-75.163525,2033,N Cleveland St,Philadelphia,PA,19121,91.7,20
39.984701,-75.16354,2029,N Cleveland St,Philadelphia,PA,19121,91.8,20
39.984664,-75.163548,2027,N Cleveland St,Philadelphia,PA,19121,92,20
39.984515,-75.163376,2018,N 18th St,Philadelphia,PA,19121,90.4,40
39.975973,-75.166416,1407,N 19th St,Philadelphia,PA,19121,104.5,30
39.984165,-75.163451,2000-2,N 18th St,Philadelphia,PA,19121,91.2,40
40.009306,-75.190965,3615,Haywood St,Philadelphia,PA,19129,106.2,30
40.009293,-75.191018,3617,Haywood St,Philadelphia,PA,19129,106.4,30
39.982059,-75.161814,1851,N 17th St,Philadelphia,PA,19121,105.6,40
39.984865,-75.163304,2034,N 18th St,Philadelphia,PA,19121,89.2,40
40.007412,-75.190475,4042,Ridge Ave,Philadelphia,PA,19129,30.9,40
39.975535,-75.151671,1538,N 10th St,Philadelphia,PA,19122,70.5,20
39.975535,-75.151671,1538,N 10th St,Philadelphia,PA,19122,70.7,20
39.98427,-75.164092,2003,N Gratz St,Philadelphia,PA,19121,93.5,20
39.975369,-75.148167,1512,N Franklin St,Philadelphia,PA,19122,48.4,20
39.975251,-75.148192,1510,N Franklin St,Philadelphia,PA,19122,47.8,20
39.984626,-75.163557,2025,N Cleveland St,Philadelphia,PA,19121,92,20
39.978081,-75.165176,1547,N Gratz St,Philadelphia,PA,19121,109.9,40
39.981605,-75.164392,1809,N Gratz St,Philadelphia,PA,19121,103.8,30
39.981166,-75.164164,1800,N 18th St,Philadelphia,PA,19121,105.9,40
39.975025,-75.148241,1506,N Franklin St,Philadelphia,PA,19122,46.9,20
39.98617,-75.160262,1622,French St,Philadelphia,PA,19121,87.7,20
39.986163,-75.16021,1620,French St,Philadelphia,PA,19121,87.6,20
39.986156,-75.160158,1618,French St,Philadelphia,PA,19121,87.6,20
39.986149,-75.160104,1616,French St,Philadelphia,PA,19121,87.7,20
39.986142,-75.16005,1614,French St,Philadelphia,PA,19121,87.5,20
39.975223,-75.166136,1828,Master St,Philadelphia,PA,19121,101.3,30
40.011498,-75.19697,3722,Merrick Rd,Philadelphia,PA,19129,75.5,20
39.980707,-75.166207,1717,N Uber St,Philadelphia,PA,19121,110.1,20
39.975419,-75.15169,1530,N 10th St,Philadelphia,PA,19122,68.1,20
39.975535,-75.151671,1538,N 10th St,Philadelphia,PA,19122,70.5,20
40.009804,-75.19475,3718,Stanton St,Philadelphia,PA,19129,57.2,40
40.009983,-75.194625,3708,Stanton St,Philadelphia,PA,19129,66.8,30
40.012606,-75.188028,3424,Sunnyside Ave,Philadelphia,PA,19129,158.2,30
40.009732,-75.194797,3722,Stanton St,Philadelphia,PA,19129,53.5,30
40.009829,-75.194386,3677,Eveline St,Philadelphia,PA,19129,57.3,30
40.009695,-75.194822,3724,Stanton St,Philadelphia,PA,19129,51.3,40
40.009479,-75.194633,3697,Eveline St,Philadelphia,PA,19129,40.5,20
40.012551,-75.188119,3428,Sunnyside Ave,Philadelphia,PA,19129,156.7,30
40.012799,-75.187211,3414,Vaux St,Philadelphia,PA,19129,177.5,30
40.012681,-75.187044,3406,Vaux St,Philadelphia,PA,19129,179.6,30
40.012713,-75.187081,3408,Vaux St,Philadelphia,PA,19129,179.2,30
39.976249,-75.155775,1523,N 13th St,Philadelphia,PA,19122,84.4,30
40.009909,-75.194675,3712,Stanton St,Philadelphia,PA,19129,63.5,30
40.009965,-75.194289,3669,Eveline St,Philadelphia,PA,19129,64,30
40.009555,-75.194574,3693,Eveline St,Philadelphia,PA,19129,44.4,30
39.981091,-75.162818,1713,W Montgomery Ave,Philadelphia,PA,19121,101.9,50
39.98134,-75.162859,1805,N Bouvier St,Philadelphia,PA,19121,104.7,30
39.984783,-75.151676,2121,N Marvine St,Philadelphia,PA,19122,71,20
40.012891,-75.187647,3408,Sunnyside Ave,Philadelphia,PA,19129,168.6,30
40.012832,-75.187752,3410,Sunnyside Ave,Philadelphia,PA,19129,165,20
39.979801,-75.160701,1717,N 16th St,Philadelphia,PA,19121,95.9,30
39.975697,-75.155768,1223,Jefferson St,Philadelphia,PA,19122,78.8,30
39.976755,-75.155694,1226,W Oxford St,Philadelphia,PA,19122,89.6,30
39.976508,-75.155395,1532,Saratoga Pl,Philadelphia,PA,19122,85.1,30
40.012984,-75.187381,3424,Vaux St,Philadelphia,PA,19129,174.8,30
39.981682,-75.162453,1830,N 17th St,Philadelphia,PA,19121,103.7,40
39.983235,-75.164059,1925,N Gratz St,Philadelphia,PA,19121,96.1,30
39.974601,-75.163149,1326-30,N Smedley St,Philadelphia,PA,19121,93,10
39.986047,-75.160607,1633,Edgley St,Philadelphia,PA,19121,90.1,20
39.98604,-75.160555,1631,Edgley St,Philadelphia,PA,19121,90.4,20
39.986033,-75.160502,1629,Edgley St,Philadelphia,PA,19121,90.5,20
39.98228,-75.165857,1835,N Uber St,Philadelphia,PA,19121,99.8,30
39.983194,-75.164068,1923,N Gratz St,Philadelphia,PA,19121,96.3,30
39.97824,-75.164295,1735,W Oxford St,Philadelphia,PA,19121,107.9,30
39.975872,-75.159947,1439,N 15th St,Philadelphia,PA,19121,92.7,50
39.986027,-75.160453,1627,Edgley St,Philadelphia,PA,19121,90.4,20
40.013601,-75.194804,3600,Merrick Rd,Philadelphia,PA,19129,167.6,20
39.98602,-75.160405,1625,Edgley St,Philadelphia,PA,19121,90.5,20
39.977699,-75.166537,1522,N 19th St,Philadelphia,PA,19121,110,20
39.97753,-75.166552,1518,N 19th St,Philadelphia,PA,19121,109.4,40
39.986009,-75.160353,1623,Edgley St,Philadelphia,PA,19121,90.4,20
39.986001,-75.160299,1621,Edgley St,Philadelphia,PA,19121,90.4,20
39.976561,-75.155384,1534,Saratoga Pl,Philadelphia,PA,19122,85.5,30
39.97576,-75.155049,1510,N 12th St,Philadelphia,PA,19122,80.2,30
39.978109,-75.161955,1605,Willington St,Philadelphia,PA,19121,99.9,30
39.978071,-75.161977,1603,Willington St,Philadelphia,PA,19121,100.1,30
40.012787,-75.195768,3459,Cresson St,Philadelphia,PA,19129,127.6,20
40.008018,-75.192747,4132-38,Ridge Ave,Philadelphia,PA,19129,26.8,20
39.9761,-75.151624,1548,N 10th St,Philadelphia,PA,19122,72.2,20
39.97605,-75.151635,1546,N 10th St,Philadelphia,PA,19122,71.9,20
39.981613,-75.160289,1817-59,N 16th St,Philadelphia,PA,19121,96.8,10
40.013006,-75.195084,3627,Fisk Ave,Philadelphia,PA,19129,135.2,30
40.012711,-75.194704,3626,Fisk Ave,Philadelphia,PA,19129,135.6,20
40.012704,-75.194773,3628,Fisk Ave,Philadelphia,PA,19129,134.5,20
39.985995,-75.160247,1619,Edgley St,Philadelphia,PA,19121,90.4,20
39.985987,-75.160195,1617,Edgley St,Philadelphia,PA,19121,90.5,20
39.97741,-75.166077,1517,N 19th St,Philadelphia,PA,19121,109.2,40
39.975051,-75.160025,1411,N 15th St,Philadelphia,PA,19121,88,60
39.985974,-75.160087,1613,Edgley St,Philadelphia,PA,19121,90.7,20
40.016767,-75.189606,3805,Vaux St,Philadelphia,PA,19129,200.8,20
39.980022,-75.165181,1702,N Gratz St,Philadelphia,PA,19121,104.5,10
39.977048,-75.166077,1827,Jefferson St,Philadelphia,PA,19121,106.5,20
39.979016,-75.166865,1919,Turner St,Philadelphia,PA,19121,111.6,20
39.976782,-75.155897,1232,W Oxford St,Philadelphia,PA,19122,88.3,30
40.01271,-75.194874,3630,Fisk Ave,Philadelphia,PA,19129,133.5,20
39.975924,-75.155014,1516,N 12th St,Philadelphia,PA,19122,81.4,30
39.984431,-75.163871,2012,N Cleveland St,Philadelphia,PA,19121,93.4,20
39.976943,-75.161283,1519-21,N 16th St,Philadelphia,PA,19121,102,40
39.978165,-75.160289,1617,N Sydenham St,Philadelphia,PA,19121,98.3,30
39.977588,-75.166038,1523,N 19th St,Philadelphia,PA,19121,109.8,40
40.006119,-75.185638,3425,W Allegheny Ave,Philadelphia,PA,19132,83.8,30
40.015405,-75.191555,3428-32,W Coulter St,Philadelphia,PA,19129,182.2,10
39.985063,-75.163279,2038,N 18th St,Philadelphia,PA,19121,89,30
40.011067,-75.186847,3426,Indian Queen Ln,Philadelphia,PA,19129,154.4,20
39.98714,-75.148734,2305,N 10th St,Philadelphia,PA,19133,92.5,30
39.976695,-75.155231,1212,W Oxford St,Philadelphia,PA,19122,86.5,30
40.013443,-75.186826,3426,Barclay St,Philadelphia,PA,19129,180.8,30
40.017752,-75.190559,3907,Vaux St,Philadelphia,PA,19129,212.3,30
39.986893,-75.149824,1024,W Dauphin St,Philadelphia,PA,19133,85.6,40
40.011951,-75.192334,3553-55,New Queen St,Philadelphia,PA,19129,117.6,10
40.010384,-75.189384,3527,Indian Queen Ln,Philadelphia,PA,19129,116.3,30
39.983509,-75.164444,1934,N Gratz St,Philadelphia,PA,19121,95.1,30
39.975785,-75.167455,1911,Master St,Philadelphia,PA,19121,104.5,30
39.977327,-75.165785,1516,N Gratz St,Philadelphia,PA,19121,107.4,40
39.982667,-75.148125,2021,N 9th St,Philadelphia,PA,19122,56.4,30
39.982704,-75.148117,2023,N 9th St,Philadelphia,PA,19122,56.3,30
39.982743,-75.148109,2025,N 9th St,Philadelphia,PA,19122,56.4,30
39.982569,-75.147967,2016,N Darien St,Philadelphia,PA,19122,56.8,20
39.97839,-75.165435,1811,W Oxford St,Philadelphia,PA,19121,109.5,30
40.009841,-75.19242,3314,Creswell St,Philadelphia,PA,19129,60.6,30
40.009814,-75.192505,3316,Creswell St,Philadelphia,PA,19129,59,30
40.009799,-75.192555,3318,Creswell St,Philadelphia,PA,19129,58.3,20
40.011096,-75.186796,3424,Indian Queen Ln,Philadelphia,PA,19129,155.8,20
39.976297,-75.163623,1438,N 17th St,Philadelphia,PA,19121,107.8,30
39.982121,-75.161481,1854,Willington St,Philadelphia,PA,19121,103.8,40
39.984778,-75.160893,1633,Fontain St,Philadelphia,PA,19121,98.2,20
39.984771,-75.16084,1631,Fontain St,Philadelphia,PA,19121,98.5,20
39.983168,-75.147839,2048,N Darien St,Philadelphia,PA,19122,61.5,20
39.983096,-75.147855,2044,N Darien St,Philadelphia,PA,19122,61,20
40.005801,-75.187321,3522,W Allegheny Ave,Philadelphia,PA,19132,70.7,20
40.00577,-75.187264,3520,W Allegheny Ave,Philadelphia,PA,19132,70.5,30
40.005716,-75.187466,3927,Ridge Ave,Philadelphia,PA,19132,72.5,30
40.011183,-75.186641,3418,Indian Queen Ln,Philadelphia,PA,19129,161.3,20
40.011153,-75.186692,3420,Indian Queen Ln,Philadelphia,PA,19129,160.5,20
39.982598,-75.148139,2017,N 9th St,Philadelphia,PA,19122,55.4,30
39.982634,-75.148132,2019,N 9th St,Philadelphia,PA,19122,55.6,30
40.010816,-75.18672,3427,Crawford St,Philadelphia,PA,19129,149.1,20
40.01076,-75.186803,3431,Crawford St,Philadelphia,PA,19129,147,20
40.010757,-75.187544,3331,Conrad St,Philadelphia,PA,19129,134.4,30
40.010788,-75.187591,3333,Conrad St,Philadelphia,PA,19129,134.2,30
40.010817,-75.187644,3335,Conrad St,Philadelphia,PA,19129,133.9,30
40.013248,-75.193752,3583,Calumet St,Philadelphia,PA,19129,148.1,20
40.013312,-75.193686,3579,Calumet St,Philadelphia,PA,19129,150.2,20
39.974389,-75.161967,1327,N 16th St,Philadelphia,PA,19121,92.3,40
39.974488,-75.161153,1514,Master St,Philadelphia,PA,19121,98,10
39.974286,-75.160908,1326,N 15th St,Philadelphia,PA,19121,87.6,40
39.974423,-75.160769,1332,N 15th St,Philadelphia,PA,19121,90,40
39.976704,-75.155305,1214,W Oxford St,Philadelphia,PA,19122,88.6,30
40.010265,-75.186778,3444,Crawford St,Philadelphia,PA,19129,139,20
40.01024,-75.18682,3446,Crawford St,Philadelphia,PA,19129,139.5,20
40.010211,-75.186852,3448,Crawford St,Philadelphia,PA,19129,138.6,20
39.983871,-75.159464,1528,Page St,Philadelphia,PA,19121,106,20
39.983843,-75.159258,1520,Page St,Philadelphia,PA,19121,106.6,20
39.977324,-75.16534,1519,N Gratz St,Philadelphia,PA,19121,107.5,30
39.980621,-75.166226,1715,N Uber St,Philadelphia,PA,19121,109.6,20
40.011313,-75.186432,3410,Indian Queen Ln,Philadelphia,PA,19129,166.9,30
39.978591,-75.167452,1601,N 20th St,Philadelphia,PA,19121,113.1,20
39.976436,-75.16429,1416,N Bouvier St,Philadelphia,PA,19121,105.3,20
39.98383,-75.159153,1516,Page St,Philadelphia,PA,19121,106.6,20
39.985355,-75.16485,2036,N 19th St,Philadelphia,PA,19121,95.9,40
39.985343,-75.16519,1917,Fontain St,Philadelphia,PA,19121,96.4,20
39.98389,-75.159619,1534,Page St,Philadelphia,PA,19121,105.4,30
39.985358,-75.165298,1921,Fontain St,Philadelphia,PA,19121,96.6,20
39.983863,-75.159414,1526,Page St,Philadelphia,PA,19121,106.1,30
40.013579,-75.18698,3434,Barclay St,Philadelphia,PA,19129,180.4,30
39.984814,-75.163518,2035,N Cleveland St,Philadelphia,PA,19121,91.4,20
39.984853,-75.163509,2037,N Cleveland St,Philadelphia,PA,19121,91.2,20
40.010019,-75.194601,3706,Stanton St,Philadelphia,PA,19129,68.8,30
39.983137,-75.16291,1735,Monument St,Philadelphia,PA,19121,98.3,30
39.98323,-75.162256,1700,Arlington St,Philadelphia,PA,19121,99.1,20
39.983236,-75.162305,1702,Arlington St,Philadelphia,PA,19121,98.7,20
40.011307,-75.189969,3532,Sunnyside Ave,Philadelphia,PA,19129,118.5,30
40.011334,-75.189927,3530,Sunnyside Ave,Philadelphia,PA,19129,117.9,30
40.013545,-75.186941,3432,Barclay St,Philadelphia,PA,19129,182.2,30
39.982768,-75.162468,1716,Monument St,Philadelphia,PA,19121,102.1,30
40.013613,-75.187018,3436,Barclay St,Philadelphia,PA,19129,181.7,30
39.984685,-75.149071,933,Edgley St,Philadelphia,PA,19122,71.5,20
40.011215,-75.186379,3318,Scotts Ln,Philadelphia,PA,19129,165.4,20
40.011168,-75.186359,3316,Scotts Ln,Philadelphia,PA,19129,164.7,20
40.010596,-75.187042,3441,Crawford St,Philadelphia,PA,19129,141.7,20
39.984566,-75.159279,1533,Fontain St,Philadelphia,PA,19121,103.1,20
39.976502,-75.155719,1533,N 13th St,Philadelphia,PA,19122,87.6,30
40.009838,-75.194724,3716,Stanton St,Philadelphia,PA,19129,60.1,30
39.983877,-75.159516,1530,Page St,Philadelphia,PA,19121,105.7,20
39.985391,-75.16556,1931,Fontain St,Philadelphia,PA,19121,97.1,20
39.985398,-75.165613,1933,Fontain St,Philadelphia,PA,19121,97.6,20
39.985405,-75.165665,1935,Fontain St,Philadelphia,PA,19121,97.6,20
39.985696,-75.165803,1938,Diamond St,Philadelphia,PA,19121,100.7,30
39.985562,-75.164702,1900,Diamond St,Philadelphia,PA,19121,96.5,40
39.98467,-75.157885,1428,Diamond St,Philadelphia,PA,19121,102.3,40
39.979147,-75.167227,1627,N 20th St,Philadelphia,PA,19121,110.4,30
40.009106,-75.193305,3645,Indian Queen Ln,Philadelphia,PA,19129,41,30
40.009078,-75.193442,3649-51,Indian Queen Ln,Philadelphia,PA,19129,37.1,30
39.986398,-75.151139,1107,W Colona St,Philadelphia,PA,19133,72.1,20
39.986418,-75.151192,1109,W Colona St,Philadelphia,PA,19133,71.9,20
39.986712,-75.1519,1138,W Nevada St,Philadelphia,PA,19133,71,20
39.979354,-75.168259,2014,Nicholas St,Philadelphia,PA,19121,111.4,30
39.984276,-75.16058,1607,Page St,Philadelphia,PA,19121,101.2,20
39.981774,-75.161878,1839,N 17th St,Philadelphia,PA,19121,103.9,40
39.974917,-75.16088,1501,Master St,Philadelphia,PA,19121,94.4,40
40.01163,-75.193468,3630,Stanton St,Philadelphia,PA,19129,106.5,40
40.014288,-75.192373,3501,Midvale Ave,Philadelphia,PA,19129,139.5,50
39.985473,-75.164178,1830,Diamond St,Philadelphia,PA,19121,95.5,40
39.975902,-75.149601,1557,N 9th St,Philadelphia,PA,19122,58.6,30
39.975861,-75.14961,1555,N 9th St,Philadelphia,PA,19122,58.6,30
39.97582,-75.14962,1553,N 9th St,Philadelphia,PA,19122,58.3,30
39.986313,-75.148872,2241,N 10th St,Philadelphia,PA,19133,85.4,20
39.986267,-75.148882,2239,N 10th St,Philadelphia,PA,19133,84.9,20
39.986223,-75.148929,2237,N 10th St,Philadelphia,PA,19133,84.1,30
39.985322,-75.165033,1911,Fontain St,Philadelphia,PA,19121,96.1,20
39.986463,-75.151545,1123,W Colona St,Philadelphia,PA,19133,70.1,20
39.986624,-75.151505,1124,W Nevada St,Philadelphia,PA,19133,72.8,20
39.985103,-75.167132,2014,N Woodstock St,Philadelphia,PA,19121,102.3,30
39.985143,-75.167124,2016,N Woodstock St,Philadelphia,PA,19121,102.2,30
39.983729,-75.158246,2011,N 15th St,Philadelphia,PA,19121,107.2,40
39.986332,-75.161388,2126,N 17th St,Philadelphia,PA,19121,86.9,40
39.979924,-75.162291,1713,N 17th St,Philadelphia,PA,19121,100,40
39.983683,-75.15935,1523,W Norris St,Philadelphia,PA,19121,109.5,30
39.98369,-75.159406,1525,W Norris St,Philadelphia,PA,19121,109,40
39.984973,-75.164498,2033,N 19th St,Philadelphia,PA,19121,94.5,20
39.983697,-75.159463,1527,W Norris St,Philadelphia,PA,19121,108.8,40
40.010453,-75.186418,3430,Crawford St,Philadelphia,PA,19129,146.2,30
39.976764,-75.1679,1431-33,N 20th St,Philadelphia,PA,19121,110.5,30
39.976961,-75.167851,1441,N 20th St,Philadelphia,PA,19121,110.8,30
39.979791,-75.16199,1710,Willington St,Philadelphia,PA,19121,97.7,30
39.981153,-75.165786,1726,N 19th St,Philadelphia,PA,19121,109.8,10
39.976544,-75.167808,1917,Harlan St,Philadelphia,PA,19121,109.5,10
40.014321,-75.188952,3404,W Queen Ln,Philadelphia,PA,19129,193.3,30
39.986185,-75.161651,1713,Edgley St,Philadelphia,PA,19121,89.8,30
40.012768,-75.18984,3461,Ainslie St,Philadelphia,PA,19129,173.4,10
40.007284,-75.190043,4028,Ridge Ave,Philadelphia,PA,19129,33.1,20
39.986212,-75.161864,1721,Edgley St,Philadelphia,PA,19121,89.5,30
40.017739,-75.189785,3902,Henry Ave,Philadelphia,PA,19129,221.5,30
40.01791,-75.189938,3904-6,Henry Ave,Philadelphia,PA,19129,220.2,10
39.984931,-75.161987,1715,Fontain St,Philadelphia,PA,19121,93.8,20
39.986484,-75.151711,1129,W Colona St,Philadelphia,PA,19133,69.1,20
39.98307,-75.165426,1908,Monument St,Philadelphia,PA,19121,94.9,20
39.975097,-75.148682,1509,N 8th St,Philadelphia,PA,19122,53,20
39.974066,-75.154056,1115,Master St,Philadelphia,PA,19122,63.3,20
40.010491,-75.192802,3646,Midvale Ave,Philadelphia,PA,19129,60.5,30
39.985922,-75.148961,2223,N 10th St,Philadelphia,PA,19133,80.4,30
39.986788,-75.168114,2122,N 21st St,Philadelphia,PA,19121,108.8,40
40.010563,-75.18709,3443,Crawford St,Philadelphia,PA,19129,139.7,10
39.985419,-75.16577,1939,Fontain St,Philadelphia,PA,19121,98,20
39.983823,-75.159923,2005,N 16th St,Philadelphia,PA,19121,105.3,40
39.98373,-75.159687,1535,W Norris St,Philadelphia,PA,19121,108,40
40.013548,-75.19356,3569,Calumet St,Philadelphia,PA,19129,156.4,30
40.013589,-75.193531,3567,Calumet St,Philadelphia,PA,19129,157,30
39.976716,-75.166892,1904,Jefferson St,Philadelphia,PA,19121,109.1,20
39.983695,-75.158873,2000-16,N 15th St,Philadelphia,PA,19121,108.3,30
39.984755,-75.164544,2023,N 19th St,Philadelphia,PA,19121,93.6,30
39.985371,-75.165403,1925,Fontain St,Philadelphia,PA,19121,96.9,20
39.973387,-75.156505,1316,Patrick Henry Pl,Philadelphia,PA,19122,69.1,20
39.987444,-75.1683,2151,N Van Pelt St,Philadelphia,PA,19121,113,30
39.9874,-75.16831,2149,N Van Pelt St,Philadelphia,PA,19121,112.7,20
40.013514,-75.193591,3571,Calumet St,Philadelphia,PA,19129,156,30
39.986425,-75.168053,2101,Diamond St,Philadelphia,PA,19121,107.1,40
39.973811,-75.154848,1338,Kings Pl,Philadelphia,PA,19122,65.1,30
40.010356,-75.192528,3319,Arnold St,Philadelphia,PA,19129,59.7,20
39.986918,-75.168086,2128,N 21st St,Philadelphia,PA,19121,109.2,40
39.987487,-75.168291,2153,N Van Pelt St,Philadelphia,PA,19121,113,30
39.984478,-75.164383,2010,N Gratz St,Philadelphia,PA,19121,93.9,20
39.98373,-75.157963,2014,N Carlisle St,Philadelphia,PA,19121,106,20
39.976342,-75.165215,1416,N 18th St,Philadelphia,PA,19121,102.5,30
39.98336,-75.164032,1931,N Gratz St,Philadelphia,PA,19121,95.6,20
39.98647,-75.151598,1125,W Colona St,Philadelphia,PA,19133,69.5,20
39.984087,-75.158167,2027,N 15th St,Philadelphia,PA,19121,106,30
40.006207,-75.185058,3210,N 34th St,Philadelphia,PA,19129,94.3,30
40.00625,-75.185049,3212,N 34th St,Philadelphia,PA,19129,98.3,30
39.977412,-75.150661,1625-41,N 10th St,Philadelphia,PA,19122,66.9,10
39.986587,-75.151211,1114,W Nevada St,Philadelphia,PA,19133,74.1,20
39.982185,-75.156577,1901-39,N Broad St,Philadelphia,PA,19122,90.8,80
40.010727,-75.186849,3433,Crawford St,Philadelphia,PA,19129,145.3,20
39.985733,-75.166034,1946,Diamond St,Philadelphia,PA,19121,100.9,40
39.983908,-75.158206,2019,N 15th St,Philadelphia,PA,19121,106.5,40
39.984643,-75.157676,1422,Diamond St,Philadelphia,PA,19121,101.4,40
39.983523,-75.158032,1429,W Norris St,Philadelphia,PA,19121,106.5,40
40.008798,-75.178896,2901-27,Henry Ave,Philadelphia,PA,19129,141.7,30
39.976452,-75.166315,1417,N 19th St,Philadelphia,PA,19121,106.3,30
39.983567,-75.15836,1441,W Norris St,Philadelphia,PA,19121,107.9,40
39.985267,-75.164869,2032,N 19th St,Philadelphia,PA,19121,95.3,40
40.015498,-75.189207,3335,W Penn St,Philadelphia,PA,19129,196.4,30
39.985408,-75.166003,2033,N 20th St,Philadelphia,PA,19121,99.5,20
40.010159,-75.186935,3452,Crawford St,Philadelphia,PA,19129,135.8,30
40.010291,-75.186737,3442,Crawford St,Philadelphia,PA,19129,140.4,20
40.010788,-75.186762,3429,Crawford St,Philadelphia,PA,19129,147.8,20
